id;numeroSecuriteSociale;nom;prenom
3875;143726108811308;Hawkins;B.A.
3876;276254357313918;Läckberg;Alfred
3877;139442642464630;Läckberg;Pierre
3878;120900429180013;d' Aillon;Amy
3879;168675128482676;Chattam;Maxime
3880;290709297744535;Asimov;R.
3881;273173903347958;Gardner;Victor
3882;202566369072842;Camus;Michaël
3883;263857846491949;Camus;S.J.
3884;116344631686851;Eco;Mary
3885;219472182877342;Indridason;Georges
3886;233123122919983;London;R.
3887;236060303645283;Simenon;Oscar
3888;145833189870199;Watson;Robert
3889;256771517097449;de Balzac;Léon
3890;249946489086594;Bussi;Bernard
3891;149627402111472;Larsson;Amy
3892;192995224318851;Parot;Ian
3893;161070872874692;Nesbo;Philip
3894;287825749012310;Twain;Honoré
3895;254672938021450;Eco;Bernard
3896;287043695434509;May;Maxime
3897;194576117587346;J. Ellory;Mary
3898;180136359741219;Hayes;Léon
3899;214514638367675;Paris;Oscar
3900;210160538653750;d' Aillon;Fred
3901;175337420461018;Camus;B.A.
3902;185871572799939;Vargas;Jane
3903;109783606237581;Simenon;Umberto
3904;193610212071857;Tolstoï;Edgar
3905;254504565811982;London;Arthur
3906;173017653362165;Minier;Renaud
3907;203178669535981;London;Marcel
3908;105706065542830;Watson;Michel
3909;168913702944095;London;Donna
3910;227833703438635;Kafka;Peter
3911;241152997925293;Roberts;Lars
3912;169441919276046;Kerr;Isaac
3913;193899185332920;Mention;Victor
3914;166348304508808;Kerr;Pierre
3915;279156689470023;Vargas;J.
3916;226264302112908;Minier;Renaud
3917;116105693800121;Tolstoï;André
3918;102248133235866;Hugo;Marcel
3919;201208900846291;Higgins;Lars
3920;135004392321673;Kerr;B.A.
3921;112327284571665;Austen;Mark
3922;191306199474359;Proust;Franz
3923;151426048910066;Louis;Mark
3924;114908955929055;Pouchairet;Mary
3925;187680810295496;K. Rowling;Jean
3926;124073516331690;Austen;Renaud
3927;106564279475033;de Musset;Mary
3928;165086879892952;Paris;Michel
3929;273415315636542;Kerr;Albert
3930;203683268140366;Leon;Mary
3931;212778924205773;Camus;J.
3932;129662500014295;Kafka;Tina
3933;272370465194599;d' Aillon;R.
3934;201831846956251;Vargas;Bernard
3935;144862723461725;Eco;Philip
3936;133543556298247;Vargas;Terry
3937;243913221322682;Higgins Clark;André
3938;162420651665938;Gide;Tina
3939;165928659635510;Kerr;Harlan
3940;193622590383997;Gardner;Marc
3941;146661213711775;Simenon;Pierre
3942;223255699928621;Kerr;Mary
3943;145953949065162;de Musset;Bernard
3944;165082801287954;Roberts;Jean
3945;122252258776769;Watson;Harlan
3946;138655569185538;Lemaitre;Alfred
3947;279454526513083;Proust;Edgar
3948;165105775810013;Paris;Alfred
3949;171185957271757;J. Ellory;Lisa
3950;282670289547501;Coben;Fred
3951;196574934678710;Jon Ellory;S.J.
3952;298955734375389;Conan;Jack
3953;114476004118856;Twain;Mary
3954;168512025927644;Simenon;Victor
3955;217129036813692;Parot;Jane
3956;182113375807128;Aragon;Amy
3957;108389285324544;Verne;Pierre
3958;203505168879690;Gardner;Philip
3959;141237676586459;Verne;Léon
3960;181006729516026;Vargas;Bernard
3961;116329261408012;Aragon;Tina
3962;124902778080176;Austen;Jean-François
3963;263809044418188;Coben;Philip
3964;145310864014750;Vargas;Jane
3965;193095721509527;Indridason;Marc
3966;180374827596541;d' Aillon;Edgar
3967;126576732896438;Bombard;Isaac
3968;252397471745717;Gide;André
3969;257014334751843;Gardner;Mary
3970;222644358926340;Nesbø;Mark
3971;226527657419076;Gentry;Camilla
3972;225950486732327;Larsson;Alfred
3973;297780523348254;Asimov;Mary
3974;284636847576295;Seskis;Michel
3975;267335601659460;May;Edgar
3976;153373645623171;Bombard;André
3977;276006004013496;Diderot;Harlan
3978;286768568444565;Minier;Amy
3979;155036013120730;Coben;Alfred
3980;278075362560435;Kerr;Fred
3981;166503557512268;Kafka;Edgar
3982;209432206602396;d' Aillon;Arthur
3983;100110814837451;Läckberg;Lars
3984;298828705335689;Lemaitre;Denis
3985;107131866065075;d' Aillon;Renaud
3986;151268957425570;Lemaitre;Jean-François
3987;162879023641188;Louis;Jean
3988;295493169649659;Wilde;Michel
3989;298297775010613;May;Isaac
3990;283449365691019;Louis;Ian
3991;117309019055484;Kepler;Georges
3992;249411022352313;Asimov;Jean-François
3993;239487814230653;Diderot;Jean-François
3994;292814153595690;Proust;Jean
3995;226843786625575;Conan;B.A.
3996;245421600874293;Coben;Louis
3997;167937122140680;Nesbo;Terry
3998;189998185204516;Asimov;Jane
3999;266368566660075;Proust;B.A.
4000;123218192429108;d' Aillon;S.J.
4001;162266047434339;Diderot;Philip
4002;263651454370597;Vargas;Lisa
4003;180466569211738;Asimov;Arnaldur
4004;248557915196542;Fleming;Renaud
4005;221677647779591;Proust;Isaac
4006;231954600883278;Higgins Clark;Jane
4007;211180403004539;May;Ian
4008;176123608508043;Gentry;Nora
4009;134240202416970;Proust;Tina
4010;234983984648191;Aragon;Arthur
4011;229106715745719;Coben;S.J.
4012;135895960250767;Tolstoï;Georges
4013;155578200370225;Higgins;Terry
4014;185430808741685;Pouchairet;Victor
4015;221766829129647;Aragon;Jo
4016;241666471421230;Watson;Roger
4017;141321432360004;London;Harlan
4018;104258645798190;Bombard;Arthur
4019;100727675844576;Hayes;Jane
4020;142328591603493;Paris;Denis
4021;117094452392599;Eco;Jean-François
4022;299930615746693;Nesbø;Jo
4023;154917237819372;Allan;Bernard
4024;285587329253113;Kerr;S.J.
4025;175585778408610;Watson;Jo
4026;237146565120177;Louis;J.
4027;218242982449616;Louis;S.J.
4028;269448287590423;Camus;Albert
4029;275290357610049;Proust;Émile
4030;114086108587736;Aragon;Denis
4031;222795406811258;Tolstoï;R.
4032;262469173901196;Aragon;Roger
4033;168534483951866;Austen;Bernard
4034;209340143029282;Verne;Jo
4035;238851559257691;Kepler;Amy
4036;185931936451156;London;Camilla
4037;112544043116224;d' Aillon;Jack
4038;197691121759759;Nesbø;Émile
4039;105188314379934;Hugo;Pierre
4040;101868017320685;Verne;Oscar
4041;111205073448091;Läckberg;Émile
4042;255404070571372;Lemaitre;Philip
4043;245578414924769;London;Fred
4044;195231858923099;Higgins Clark;André
4045;242762276405835;Seskis;André
4046;289621288408232;de Musset;Michaël
4047;151726514897280;Vargas;Terry
4048;125726670416430;Läckberg;Pierre
4049;183253799307498;Aragon;Bernard
4050;187517983793645;Kepler;Jane
4051;160318874869458;Louis;Pierre
4052;150773723118674;Shelley;Donna
4053;249778431504180;Simenon;S.J.
4054;198875553172472;Zola;Léon
4055;201611135180409;Nesbø;Marcel
4056;186278180370356;Tolstoï;Marc
4057;122642242680720;J. Ellory;Mary
4058;232123299639494;Bussi;Honoré
4059;128784187370556;Hayes;Fred
4060;126295939035733;Roberts;Marcel
4061;169077888572719;Gide;Isaac
4062;272043294084417;Indridason;Pierre
4063;222932519515001;Parot;Lars
4064;172097850404856;Aragon;Denis
4065;237434047797684;Kerr;Philip
4066;125014543610238;Hawkins;Terry
4067;204459474524718;Verne;Amy
4068;198641236951363;Conan;Paula
4069;294377213181433;Vargas;Victor
4070;287325208218278;Pouchairet;Edgar
4071;121116367643254;Nesbo;Jo
4072;116733469457277;Asimov;Ian
4073;105103430228247;Hawkins;Jo
4074;162736959011419;Zola;Jack
4075;291705185071128;Asimov;Mark
4076;235271137207522;Watson;Mark
4077;148970864906455;Parot;Pierre
4078;223894355925818;Simenon;Jules
4079;299328887416183;Pouchairet;Michel
4080;275154205889758;Zola;Georges
4081;212730518999212;Tolstoï;Jane
4082;105485772148302;Allan;Jane
4083;186690881799169;May;Albert
4084;290679312126704;Läckberg;Robert
4085;124709381948152;Austen;Bernard
4086;262476198454225;de Musset;Harlan
4087;218604566832244;Allan;Åsa
4088;124872221066391;Kafka;Marcel
4089;127762143798959;Kerr;Amy
4090;153293180452961;de Balzac;Ian
4091;135747975225428;Asimov;Edgar
4092;180291024478697;Kafka;Michel
4093;108194630206361;Nesbø;Edgar
4094;203204797785439;Harper;Marc
4095;227956323423682;Proust;Paula
4096;252177556439275;Hugo;Philip
4097;267853011439993;Chattam;Denis
4098;299402292816686;Higgins Clark;Bernard
4099;240107140899380;Hawkins;Honoré
4100;216132207000273;Nesbø;Oscar
4101;205980809765686;Zola;Michel
4102;259244367199233;Shelley;Paula
4103;137864375648494;Kerr;Robert
4104;217525778869951;Mention;Ian
4105;197723055874110;Eco;Jane
4106;298667469395327;Twain;R.
4107;161910304315786;Wilde;Arthur
4108;145974780428087;Zola;Léon
4109;140935008980080;Indridason;Isaac
4110;120407488841611;Jon Ellory;Pierre
4111;227398659385458;Kafka;Marc
4112;228482389669164;Nesbo;Léon
4113;183310210216212;Jon Ellory;Pierre
4114;153244684126298;de Balzac;Émile
4115;291922307946676;Paris;Émile
4116;204663752838683;Verne;Donna
4117;103017891768687;Kerr;Robert
4118;285886952290778;Leon;Michaël
4119;226834783987952;de Balzac;Georges
4120;266991937402322;Aragon;Michel
4121;145497339802724;Gide;Isaac
4122;271417011746696;Paris;Isaac
4123;160022501046084;London;Harlan
4124;168683314178603;Aragon;Denis
4125;142956834223125;Tolstoï;Tina
4126;209761156222265;Diderot;Amy
4127;287153504321907;Seskis;Tina
4128;191456240406705;Seskis;Tina
4129;228058673167234;Leon;Ian
4130;143153914817636;Parot;R.
4131;292391886504835;Chattam;Peter
4132;182586152045692;Läckberg;Jo
4133;133742582376280;Larsson;Donna
4134;110253678656176;Coben;Jean
4135;268858175676963;Hayes;André
4136;184144928869788;J. Ellory;Renaud
4137;100263392426356;Coben;Jo
4138;180404745006200;J. Ellory;Tina
4139;133670515730547;Diderot;Jo
4140;247163476654649;Kerr;André
4141;164775141523207;Asimov;Fred
4142;277581612684496;Zola;Jo
4143;279662374955796;Asimov;J.
4144;120407632020444;Asimov;Marcel
4145;230143900890577;Vargas;Paula
4146;140771090088870;Indridason;Amy
4147;157027004396244;Bombard;Mary
4148;248848302574668;Louis;Roger
4149;201245807189870;Coben;Émile
4150;109132795426627;Minier;Fred
4151;128921786945292;Hayes;Mark
4152;120043699502359;Jon Ellory;Isaac
4153;127474527165222;Seskis;Jean-François
4154;221094030034001;Verne;Paula
4155;136579400492147;Chattam;Terry
4156;293045102386767;Verne;Mary
4157;291101846532381;Higgins Clark;Jo
4158;224252149446800;Larsson;Marcel
4159;285870172812036;Proust;Alfred
4160;234289123636016;Roberts;Umberto
4161;280496985976111;Asimov;Mark
4162;239719088713949;Bombard;Jo
4163;211481097080442;Kepler;S.J.
4164;266137262449961;Twain;Oscar
4165;172940507054904;Higgins;Jo
4166;200610582087641;Conan;Mary
4167;252911600027441;Hawkins;Tina
4168;145944946242252;Gentry;Edgar
4169;230420407307537;Twain;Renaud
4170;122100275134254;Kafka;Léon
4171;181739172105729;Verne;Émile
4172;179714488983263;Gentry;Camilla
4173;155214200633731;Kepler;Maxime
4174;100416289903687;Diderot;Pierre
4175;291361305037490;Aragon;Jane
4176;243091062759170;Kerr;Jules
4177;258179403197072;Fleming;Amy
4178;107424162846660;Minier;Renaud
4179;266185314867881;Indridason;Jean
4180;260349593325290;Simenon;Robert
4181;251498667967744;May;Harlan
4182;252501736558564;Zola;Mark
4183;186037974833734;Harper;Terry
4184;219847341241153;Roberts;Mary
4185;236558561896090;Jon Ellory;Lars
4186;141125326957278;Harper;Roger
4187;283729116805563;Kerr;Bernard
4188;192710123803396;Roberts;Jo
4189;146428024400432;Jon Ellory;Philip
4190;110570881175723;Conan;Émile
4191;208825382474653;Kerr;Léon
4192;161568131919922;Nesbo;Donna
4193;267544542081528;Diderot;Roger
4194;111345809645376;Leon;Marcel
4195;227673359048494;Kafka;Fred
4196;162039001117569;Jon Ellory;Philip
4197;221364246935499;Gentry;S.J.
4198;105496029813932;de Musset;Louis
4199;159375324733582;Kerr;Mary
4200;160055739446202;Vargas;J.
4201;130220256287354;Louis;Lisa
4202;123167551074021;Conan;Paula
4203;290378475193044;J. Ellory;Philip
4204;226246534759056;Nesbø;Jane
4205;113426708084575;Seskis;Jane
4206;250305872607661;Lemaitre;Maxime
4207;228840473454154;May;Pierre
4208;284735672910734;de Balzac;Louis
4209;287191384804617;d' Aillon;B.A.
4210;250391772546791;Zola;Fred
4211;118636528271033;Lemaitre;Åsa
4212;236391359593958;K. Rowling;Victor
4213;256093117857190;Allan;Albert
4214;128264498631429;Paris;Terry
4215;242972262030533;Kepler;Paula
4216;272954323440647;Lemaitre;Umberto
4217;169588797659859;Verne;B.A.
4218;217221692213248;Proust;Denis
4219;209713395239072;Wilde;Oscar
4220;199459045613994;Mention;Ian
4221;148855373683366;Minier;Victor
4222;243686263647475;Lemaitre;Franz
4223;211672715245929;Leon;Jean-François
4224;233253116304004;Eco;Roger
4225;262883170988416;de Musset;Jean
4226;289688287852766;Wilde;Mary
4227;211848735191903;Leon;Roger
4228;296719343719326;Kerr;Émile
4229;210357532389271;Seskis;Arnaldur
4230;102175015319596;Roberts;Jane
4231;225162689796477;Gide;Marcel
4232;249229194506204;Kafka;Franz
4233;263500849724387;Hugo;Paula
4234;151848689122876;Nesbo;Arnaldur
4235;110364661014144;Hayes;Albert
4236;291902517302396;Diderot;Edgar
4237;101913223445990;Higgins;Edgar
4238;126849254160519;K. Rowling;Honoré
4239;207667820014270;Indridason;Jean
4240;261221609225625;Vargas;Maxime
4241;247032700319780;Watson;Philip
4242;220544227930042;Bussi;Lisa
4243;201594622579296;Paris;Michaël
4244;250841221577529;K. Rowling;Mary
4245;165251187615039;Paris;Peter
4246;225715232345987;Paris;André
4247;289484955049523;Gardner;Philip
4248;269610956149393;Aragon;Jane
4249;166071889859179;Pouchairet;Peter
4250;124913993106590;Wilde;Renaud
4251;180300996503315;Coben;Léon
4252;101430868525132;Eco;Denis
4253;116729127631649;Aragon;Denis
4254;142953009103563;Larsson;Jane
4255;238259382532382;Kerr;Lars
4256;252573212444486;de Balzac;Michaël
4257;183216760835270;Seskis;Arthur
4258;142881113221298;Indridason;Marcel
4259;162029579324819;Mention;Jack
4260;257153770633161;d' Aillon;Robert
4261;172096606169488;Hawkins;Bernard
4262;160515881159815;Paris;Tina
4263;210252306783875;Watson;Alfred
4264;174772929384610;Simenon;Maxime
4265;221158793632843;Leon;Marcel
4266;259503219067783;Seskis;Åsa
4267;148318468024855;Watson;Pierre
4268;258102323267405;Hayes;Léon
4269;115688198948188;Gardner;Tina
4270;271625460383672;Kerr;Terry
4271;234701622942874;Fleming;Jack
4272;203625069919334;Mention;B.A.
4273;129658060077258;Fleming;Mary
4274;282319480972589;Jon Ellory;Alfred
4275;109450294259511;Leon;Paula
4276;278363625360542;Verne;Edgar
4277;170158449419625;May;Louis
4278;126732754801829;Kepler;J.
4279;230283224899387;Pouchairet;Jane
4280;194275052040203;Levy;Ian
4281;291434803808282;Shelley;Denis
4282;118778509924837;Kepler;Albert
4283;163442551134691;Asimov;Peter
4284;211996006608654;de Musset;Mary
4285;152923085869323;Verne;Fred
4286;162786114826978;Larsson;Pierre
4287;232342236368935;Austen;Tina
4288;112162989481722;Louis;Maxime
4289;277612240554685;Twain;Marc
4290;157834729874259;Fleming;André
4291;189551323338118;Parot;Terry
4292;153644700918788;Jon Ellory;Maxime
4293;258820877443490;Roberts;Franz
4294;174633479311768;Higgins Clark;Umberto
4295;189982745689947;Verne;André
4296;134305831570900;Coben;Pierre
4297;177438800846639;Gentry;J.
4298;225817466590125;Simenon;Jules
4299;181220221822574;Larsson;Lisa
4300;106681129650708;Minier;Jane
4301;223844854247545;Bombard;Lisa
4302;148500861555907;Kepler;Franz
4303;129613968617888;d' Aillon;Mary
4304;242815112195449;Twain;Jack
4305;107641346834731;Hugo;Michel
4306;283960728573339;Paris;Léon
4307;267244304503338;Kerr;Victor
4308;111947658801158;Proust;R.
4309;181617634805111;Bombard;Victor
4310;120725488883807;Kerr;Georges
4311;113780675652721;Twain;Renaud
4312;214203799228147;Tolstoï;Isaac
4313;101342700616558;Aragon;Mary
4314;195186462854062;J. Ellory;Jean
4315;279033036164062;Indridason;Renaud
4316;156693947835465;Diderot;Lars
4317;251109476372601;Zola;Nora
4318;188138911737121;Läckberg;Mark
4319;190270674047941;Bombard;Donna
4320;214359119492875;Pouchairet;Jean-François
4321;263043668825063;Higgins;Jack
4322;186923546875711;Hawkins;Jo
4323;116957797660820;Bussi;Pierre
4324;299293747535029;Twain;Terry
4325;218654614003006;Camus;Amy
4326;283167073567217;London;Tina
4327;267114489216556;May;Harlan
4328;297278815099331;Aragon;Émile
4329;163845920464315;K. Rowling;Edgar
4330;232357825069542;London;Michel
4331;152128849596079;Higgins;Tina
4332;100109360603053;Bussi;Terry
4333;182567441919312;Vargas;Alfred
4334;129585663379110;Lemaitre;B.A.
4335;229733334852452;Roberts;André
4336;186399569351234;Harper;Jean
4337;116713921817493;Hawkins;Lisa
4338;223694079267501;de Balzac;Jane
4339;144467909909294;Simenon;Marc
4340;103784774052382;Hayes;Renaud
4341;187427816708651;Allan;Isaac
4342;200067340819567;Pouchairet;Philip
4343;184838307099018;de Balzac;Franz
4344;110766141265246;Twain;Robert
4345;105595734114176;Conan;Paula
4346;228271461548230;Conan;Georges
4347;243308654272947;Higgins Clark;Bernard
4348;297536531315018;Twain;Mary
4349;278866104706160;Wilde;Alfred
4350;148482098625847;Hugo;Camilla
4351;210994404688010;Läckberg;Alfred
4352;236409195486179;Eco;Isaac
4353;190626293886332;Higgins Clark;Terry
4354;145675172961080;Läckberg;Nora
4355;135053746513813;Leon;Jo
4356;284129505149926;Proust;André
4357;227096066570668;Harper;Renaud
4358;247095458979805;Läckberg;Léon
4359;216682127835749;Gentry;Bernard
4360;253904090801860;Louis;Michel
4361;170962699658975;d' Aillon;Jean
4362;106239300774188;Läckberg;Franz
4363;199336430894864;Allan;S.J.
4364;123029159672352;Seskis;Peter
4365;169258615427607;K. Rowling;Jo
4366;195838391137056;de Balzac;Denis
4367;136014377072547;Mention;R.
4368;189308144251687;Camus;Franz
4369;220921639396223;London;Jack
4370;187858632123257;Kerr;Robert
4371;291622958897636;Nesbo;Mary
4372;171848959334451;Gide;Denis
4373;232477202385949;London;Robert
4374;222542468888358;London;Tina
4375;270592801423362;Seskis;Victor
4376;221418281724347;Proust;Marcel
4377;250838829419195;Coben;Michel
4378;128354750701829;Twain;Pierre
4379;201759262369748;Diderot;Tina
4380;151441387218258;Coben;Pierre
4381;174902032912989;Kerr;Georges
4382;228797732300915;Läckberg;Donna
4383;212888276060741;Mention;Honoré
4384;162020560337415;Roberts;Lars
4385;201583248191671;Austen;Lisa
4386;169982567422408;Larsson;Åsa
4387;123497921643840;Bussi;Michaël
4388;193137558434121;Jon Ellory;Marcel
4389;225210438831174;Pouchairet;Bernard
4390;155678384021739;Larsson;Fred
4391;151689249289346;Kerr;Bernard
4392;141496723622403;Vargas;Pierre
4393;283274642995912;K. Rowling;Léon
4394;257302845999953;Aragon;Lars
4395;238195625440911;Seskis;Oscar
4396;122701625607848;Läckberg;Denis
4397;243432629174410;Simenon;Ian
4398;253473176366694;Levy;Albert
4399;108305088925021;Camus;Peter
4400;262346605516047;Gide;Denis
4401;165600862952877;Bombard;Lars
4402;248124646609819;Vargas;Jean-François
4403;277265006430474;Aragon;Léon
4404;155563592635398;London;Harlan
4405;194465356827185;Aragon;Émile
4406;169125075762643;Austen;B.A.
4407;112596172239285;Pouchairet;Lars
4408;151083036430427;Diderot;J.
4409;277548220452622;Leon;Oscar
4410;247711265882797;Watson;Jack
4411;214014349628086;d' Aillon;Alfred
4412;216921242012547;Vargas;Renaud
4413;182255582630482;Bombard;Harlan
4414;214730498893656;Nesbø;Jack
4415;270716324371674;Tolstoï;Jean
4416;198120846731967;Fleming;Lisa
4417;287478647487193;Läckberg;Lisa
4418;117720347155623;Conan;Jean-François
4419;272093843061815;Conan;B.A.
4420;207712251591181;Hayes;Harlan
4421;121864892354128;Diderot;Léon
4422;101200163243443;Aragon;Pierre
4423;236486648564608;Zola;Mary
4424;168611103578664;Pouchairet;Albert
4425;240141765576879;May;Albert
4426;111182651698856;Aragon;Bernard
4427;223584112871825;Gardner;Émile
4428;189363112499502;May;Jean
4429;168960611634357;Austen;Pierre
4430;180942984531759;Jon Ellory;Paula
4431;126438592609770;Seskis;Franz
4432;164404307326272;Asimov;Jo
4433;224502685152031;Läckberg;Marcel
4434;100761610420494;Wilde;Edgar
4435;188112518153864;Conan;Tina
4436;276204631683538;Wilde;Jean
4437;144003419432881;Minier;Tina
4438;288887624076369;Aragon;Umberto
4439;112327681056390;Hayes;Jane
4440;213127780050055;Verne;Mary
4441;233361829177140;Tolstoï;Franz
4442;249057195399279;Jon Ellory;Franz
4443;181616636364770;Kepler;Michel
4444;101987170114400;Levy;Mary
4445;233091265788563;Zola;Edgar
4446;259946377820144;Verne;J.
4447;138191063048152;Pouchairet;Marc
4448;273989101747532;Austen;André
4449;159691313548546;Larsson;Georges
4450;294443962380819;Kerr;Philip
4451;133775545040076;Vargas;Georges
4452;187701322192250;Indridason;Léon
4453;113142454533142;Hugo;Louis
4454;251422340851047;Hugo;Peter
4455;132204646103692;Harper;Denis
4456;251669152727671;Hayes;Arthur
4457;195772219076539;Fleming;Albert
4458;140600108122584;Nesbo;Isaac
4459;227371588119536;Aragon;Louis
4460;104266106027536;Tolstoï;Amy
4461;138173365668616;d' Aillon;J.
4462;236551018936332;Nesbo;Isaac
4463;221291035190427;Austen;Michaël
4464;267776866448226;d' Aillon;Ian
4465;160865125161771;Kerr;Donna
4466;137002754153065;Harper;André
4467;209337893910533;Lemaitre;Victor
4468;216372899048021;Läckberg;Camilla
4469;248802908297248;Levy;Oscar
4470;277403715450762;Bussi;Jo
4471;156154750651835;London;Jules
4472;262463963924596;Leon;Michaël
4473;264873129316737;Bombard;S.J.
4474;296416476398500;Levy;Michaël
4475;259656853760280;Louis;Philip
4476;273598412152996;Verne;Umberto
4477;260199466604618;Zola;Peter
4478;214301161547258;Aragon;Tina
4479;133076769054617;Conan;Jean
4480;134558816433406;Chattam;Jean-François
4481;175497204306368;Bussi;Åsa
4482;294992898520042;Allan;Camilla
4483;227025324943758;Nesbø;Amy
4484;236467161681114;Kerr;Maxime
4485;152974060531595;Zola;Victor
4486;150614974537560;Mention;Lars
4487;116007136336760;Twain;Roger
4488;278857078019841;Chattam;André
4489;185984055857384;Chattam;Amy
4490;194348876412120;Wilde;Jules
4491;118725069809642;Nesbø;Donna
4492;297993795419760;Conan;Marcel
4493;239072784892599;Chattam;Umberto
4494;227886854294073;Hayes;Mary
4495;254925168196070;Hawkins;Jules
4496;266705937557121;Nesbo;Louis
4497;130048107757924;Fleming;Robert
4498;287238077004458;Kerr;Jack
4499;157813592807927;Zola;Jules
4500;222300335493722;Leon;Pierre
4501;209862559834001;Fleming;Georges
4502;242075859949676;Hawkins;Georges
4503;150094137739881;Seskis;Bernard
4504;178065468454172;Eco;Oscar
4505;276906903062872;Zola;Marc
4506;174039021003587;Austen;Lisa
4507;174247833574629;Hayes;Amy
4508;148647004597280;Proust;Isaac
4509;239683104559662;Aragon;Marcel
4510;211617574840127;Harper;J.
4511;294016788063953;Lemaitre;Marc
4512;155101059916449;Paris;Paula
4513;284310892045896;Fleming;Georges
4514;108772922763470;Kerr;Arthur
4515;131135219139018;Watson;Mark
4516;292344935327634;Levy;Arnaldur
4517;269080400845371;Parot;S.J.
4518;130748148616084;Kepler;Marc
4519;131039234925352;Paris;Lars
4520;190663649639696;Kepler;Georges
4521;119353095579796;Hugo;Edgar
4522;298142204732626;Pouchairet;Mark
4523;104340866046447;Higgins;Louis
4524;142096988501317;Pouchairet;Peter
4525;269211060762965;Higgins Clark;Marcel
4526;175881197382661;Leon;Honoré
4527;245278200616080;Kepler;Fred
4528;280151113043598;Allan;Michaël
4529;243106618836551;Paris;Edgar
4530;188737276519788;Austen;Lisa
4531;168338347322459;Levy;Bernard
4532;130949064708037;Austen;Honoré
4533;138908689908626;Kerr;Philip
4534;224494325749267;Läckberg;Léon
4535;108025905971835;Parot;Tina
4536;146120223846329;Vargas;Bernard
4537;226309000607902;Levy;Camilla
4538;172740842291925;Minier;S.J.
4539;127483218709427;Camus;Mary
4540;261184618773424;de Musset;Roger
4541;181308425851780;Hayes;R.
4542;225777854681659;Gide;Tina
4543;240141857494553;Zola;Jane
4544;232784210212977;Hugo;Denis
4545;122892503145981;Nesbø;Lisa
4546;235570134102188;London;Jo
4547;171478879851845;Bussi;Pierre
4548;269172376604858;Nesbo;Denis
4549;257315430317675;Harper;Lars
4550;164235272881171;Higgins;Pierre
4551;157413391003489;Läckberg;Mary
4552;223036764232215;Chattam;Oscar
4553;266444720750931;May;Isaac
4554;217613997777393;Aragon;Léon
4555;298554942890423;Hawkins;B.A.
4556;169121971077500;Twain;Renaud
4557;106675027441590;Watson;Jane
4558;210586564629048;Kerr;Harlan
4559;120255795338041;Louis;Léon
4560;263606152339653;Kerr;S.J.
4561;119459168723106;Proust;Paula
4562;117303333195661;Austen;Harlan
4563;111605646934843;Higgins Clark;Louis
4564;158316452476035;Watson;J.
4565;299411482793900;Verne;Pierre
4566;106071812275159;Asimov;Louis
4567;143007121173774;Aragon;Peter
4568;128304722332424;de Musset;Louis
4569;185558579103995;Higgins;S.J.
4570;268482875923235;Louis;Nora
4571;197266908241905;Diderot;Louis
4572;219030441688256;Gardner;Jo
4573;229381444673878;de Balzac;Pierre
4574;177324214760533;Verne;Pierre
4575;282073270652037;Nesbø;Louis
4576;296261843012488;d' Aillon;Ian
4577;100469566008055;J. Ellory;Jules
4578;239332443828090;Levy;André
4579;212697838890457;Twain;Mark
4580;193036441599246;Coben;Louis
4581;256794709373149;Läckberg;Mary
4582;195229488610739;Asimov;Jean-François
4583;284385046695413;Kerr;Albert
4584;221848124903225;Verne;Nora
4585;288891501337918;Conan;Jane
4586;122687241528706;Conan;Mary
4587;252082554721883;London;Michel
4588;199621787416486;Coben;Pierre
4589;226817102885601;Bombard;Mary
4590;220428437596683;Proust;Tina
4591;158370212415693;Nesbo;Albert
4592;297482324973974;Camus;Robert
4593;249156028758913;Shelley;Victor
4594;101376134836428;Levy;Fred
4595;164982474414288;Zola;Marc
4596;223077443964415;Higgins;Camilla
4597;259307000481469;Proust;Georges
4598;163456127824187;Levy;Jane
4599;126170546738112;Coben;Jean
4600;274136373504235;Harper;Albert
4601;105611148135152;J. Ellory;Amy
4602;156403436141403;de Balzac;Peter
4603;251658235768027;Simenon;André
4604;187467312625128;Wilde;Victor
4605;194924956154163;Roberts;Honoré
4606;159689162054410;de Balzac;Harlan
4607;267619303710487;Simenon;Pierre
4608;261395562867791;Hawkins;Fred
4609;280067919778829;Vargas;Mark
4610;100438889874122;Kafka;Philip
4611;239990286123142;Lemaitre;Arnaldur
4612;230607968490781;Verne;S.J.
4613;267528165891906;de Musset;Michaël
4614;277567684465379;Tolstoï;Isaac
4615;193219239044694;Eco;Donna
4616;204465704951891;Kerr;Alfred
4617;275347861529810;Gentry;J.
4618;247173257685556;Diderot;Arthur
4619;127818744875588;Kerr;Renaud
4620;267769256067989;Harper;Mary
4621;206025629721581;Louis;Edgar
4622;193799002823548;Proust;Jo
4623;154134618912860;Parot;Franz
4624;100100765033340;Lemaitre;Marc
4625;149418200355570;Eco;Pierre
4626;127519565928703;Shelley;Louis
4627;288191428495384;Jon Ellory;Mary
4628;104980763531816;Larsson;André
4629;296845944061539;Nesbo;Albert
4630;125097448946725;Diderot;Arthur
4631;140713578704218;Louis;Jo
4632;270403983689608;Aragon;Fred
4633;164694806016094;Parot;Tina
4634;190946273993057;Proust;Robert
4635;191667658076184;Gide;Alfred
4636;154372112883851;Hawkins;Alfred
4637;248318627709706;May;Jules
4638;121475156625129;Hawkins;Alfred
4639;149042669361815;de Musset;Lars
4640;236746076499723;Minier;Georges
4641;240124711171834;Läckberg;Jane
